date,open,high,low,close,volume
2023-05-11,682.40,686.84,675.06,684.00,8768558
2023-05-11,687.84,689.94,680.28,684.00,13358819
2023-05-11,677.56,689.22,677.56,684.00,16650941
2023-05-11,682.96,686.63,678.64,684.00,10059257
2023-05-11,679.44,690.94,677.35,684.00,10373114
2023-05-11,684.07,692.51,674.23,684.00,10366190
2023-05-11,680.55,693.14,679.05,684.00,11577376
2023-05-11,684.19,692.86,676.87,684.00,7659082
2023-05-11,694.47,701.64,688.47,694.58,5895093
2023-05-11,682.50,687.76,680.47,684.00,15683203
2023-05-11,685.70,694.69,683.27,687.50,7862859
2023-05-11,689.74,691.35,678.97,684.00,7379865
2023-05-11,682.52,694.20,673.98,684.00,7434505
2023-05-11,678.03,687.46,676.83,684.00,11414608
2023-05-11,686.31,686.31,674.07,684.00,10631573
2023-05-11,690.23,690.23,674.58,684.00,11294761
2023-05-11,688.13,688.13,679.50,684.00,12785291
2023-05-11,690.30,693.09,675.87,684.00,11329173
2023-05-11,683.51,687.26,680.45,684.00,9628564
2023-05-11,688.99,690.67,674.56,684.00,6447427
2023-05-11,680.53,686.98,675.68,684.00,14945252
2023-05-11,686.41,689.45,675.21,684.00,13568862
2023-05-11,684.29,693.85,678.79,684.00,11498487
2023-05-11,686.36,687.92,676.89,684.00,11207642
2023-05-11,683.02,690.35,679.72,684.00,13389788
2023-05-11,689.07,689.07,675.81,684.00,9850926
2023-05-11,689.00,689.44,680.49,684.00,12685771
2023-05-11,687.45,687.45,675.48,684.00,6580483
2023-05-11,682.16,687.60,675.24,684.00,9151025
2023-05-11,683.11,685.75,675.88,684.00,16984882
2023-05-11,690.01,691.29,679.31,684.00,13350820
2023-05-11,684.41,688.69,679.27,684.00,10075892
2023-05-11,679.80,692.65,678.59,684.00,6449965
2023-05-11,678.45,691.66,677.32,684.00,14942127
2023-05-11,684.15,692.13,674.11,684.00,12610974
2023-05-11,690.73,690.73,679.93,684.00,12545289
2023-05-11,678.67,685.72,678.34,684.00,7300111
2023-05-11,688.59,691.49,673.93,684.00,5573518
2023-05-11,688.72,689.98,680.31,684.00,7883104
2023-05-11,689.17,689.17,677.62,684.00,13893312
2023-05-11,682.41,684.46,675.46,684.00,8489657
2023-05-11,700.18,710.13,699.30,706.30,11422794
2023-05-11,678.51,685.09,678.51,684.00,9995614
2023-05-11,682.94,686.94,677.96,684.00,11307795
2023-05-11,682.52,690.87,674.83,684.00,5725618
2023-05-11,681.99,684.71,675.80,684.00,12477547
2023-05-11,683.36,684.35,676.41,684.00,9099539
2023-05-11,685.89,693.95,680.00,684.00,14962140
2023-05-11,685.39,693.39,676.70,684.00,13142820
2023-05-11,683.61,688.41,680.56,684.00,10506937
2023-05-11,681.13,693.91,674.47,684.00,6567316
2023-05-11,689.07,691.20,680.07,684.00,13755876
2023-05-11,682.77,690.71,679.56,684.00,8560315
2023-05-11,677.66,685.62,675.94,684.00,10934514
2023-05-11,689.83,691.51,678.86,684.00,10893944
2023-05-11,683.36,689.73,678.76,684.00,7319437
2023-05-11,681.67,684.88,676.14,684.00,14028434
2023-05-11,681.67,692.26,675.24,684.00,11813573
2023-05-11,689.93,690.44,676.43,684.00,10422308
2023-05-11,682.38,688.86,678.67,684.00,6956749
2023-05-11,680.64,689.10,677.76,684.00,14689502
2023-05-11,690.02,690.02,673.75,684.00,9789245
2023-05-11,677.98,688.54,677.98,684.00,10031809
2023-05-11,683.92,692.14,678.51,684.00,10955797
2023-05-11,678.71,685.00,678.52,684.00,10322116
2023-05-11,688.32,689.96,677.79,684.00,12566836
2023-05-11,681.76,689.78,676.79,684.00,9565369
2023-05-11,677.73,693.34,677.73,684.00,14239931
2023-05-11,680.39,688.52,680.39,685.19,10628679
2023-05-11,681.06,690.00,679.85,684.00,16614712
2023-05-11,679.50,686.54,676.03,684.00,13973790
2023-05-11,678.70,686.50,677.54,684.00,14286782
2023-05-11,684.18,692.92,678.82,684.00,10972447
2023-05-11,683.47,687.17,679.37,684.00,10179448
2023-05-11,689.08,689.08,678.26,684.00,11056151
2023-05-11,687.13,690.47,679.88,684.00,15400317
2023-05-11,688.06,688.06,678.02,684.00,14145740
2023-05-11,680.40,693.56,679.20,684.00,10101918
2023-05-11,678.15,692.39,675.95,684.00,5594219
2023-05-11,684.87,685.86,676.07,684.00,6397187
2023-05-11,685.92,688.32,674.50,684.00,7427147
2023-05-11,690.75,690.75,676.51,684.00,10858884
2023-05-11,684.53,690.42,679.28,684.00,9650143
2023-05-11,686.50,688.52,677.26,684.00,10290284
2023-05-11,685.55,690.83,680.22,684.00,13876812
2023-05-11,685.16,692.78,679.59,684.00,5998371
2023-05-11,685.01,685.01,674.22,684.00,10454492
2023-05-11,683.79,690.57,677.15,684.00,10612739
2023-05-11,690.06,693.11,678.81,684.00,8182330
2023-05-11,714.32,727.96,712.52,719.83,11034762
2023-05-11,685.48,693.21,673.82,684.00,10097137
2023-05-11,677.95,691.45,677.84,684.00,6487900
2023-05-11,681.73,691.74,677.78,684.00,11823152
2023-05-11,681.07,686.54,680.47,684.00,10520431
2023-05-11,680.30,688.90,674.05,684.00,11437454
2023-05-11,685.98,689.94,677.63,684.00,7265975
2023-05-11,678.53,692.70,675.30,684.00,9061860
2023-05-11,684.62,687.16,674.01,684.00,14807068
2023-05-11,678.30,687.43,677.53,684.00,15020686
2023-05-11,681.32,684.78,674.85,684.00,15891177
2023-05-11,689.07,692.80,675.00,684.00,10292675
2023-05-11,677.75,686.27,675.44,684.00,16546731
2023-05-11,681.35,687.25,675.26,684.00,11429642
2023-05-11,687.33,692.52,677.87,684.00,10669176
2023-05-11,688.36,694.25,673.96,684.00,8971387
2023-05-11,681.73,686.55,676.94,684.00,10525256
2023-05-11,681.63,689.56,679.27,684.00,8396468
2023-05-11,683.60,691.44,676.62,684.00,14477034
2023-05-11,687.80,687.80,678.95,684.00,13103565
2023-05-11,678.46,687.38,678.46,684.00,12325052
2023-05-11,688.12,688.12,676.99,684.00,8305373
2023-05-11,683.40,692.67,680.12,684.00,8581743
2023-05-11,678.08,689.58,676.33,684.00,14326731
2023-05-11,685.27,685.27,674.67,684.00,12648657
2023-05-11,709.13,711.99,703.87,709.37,15538092
2023-05-11,680.13,690.51,675.28,684.00,10897057
2023-05-11,685.01,692.02,675.20,684.00,8871387
2023-05-11,689.32,690.57,675.87,684.00,9745223
2023-05-11,689.56,690.38,678.60,684.00,14591162
2023-05-11,680.83,689.16,677.14,684.00,13205755
2023-05-11,689.39,692.03,676.58,684.00,17149672
2023-05-11,687.74,687.74,679.88,684.00,7298938
2023-05-11,690.32,693.02,675.31,684.00,8924013
2023-05-11,705.41,709.79,697.97,703.14,8184343
2023-05-11,689.49,689.49,676.15,684.00,11017345
2023-05-11,677.41,684.06,675.44,684.00,9900359
2023-05-11,689.89,689.89,676.60,684.00,7540049
2023-05-11,682.76,691.31,676.68,684.00,11522114
2023-05-11,685.99,689.19,676.83,684.00,7854377
2023-05-11,685.68,685.68,677.13,684.00,14692356
2023-05-11,700.66,702.61,689.19,696.48,13092519
2023-05-11,689.24,689.24,679.50,684.00,16666904
2023-05-11,678.90,693.07,677.06,684.00,10409577
2023-05-11,687.15,692.74,680.35,684.00,9143684
2023-05-11,681.96,693.73,674.75,684.00,5095567
2023-05-11,690.39,690.39,674.89,684.00,8484043
2023-05-11,687.69,690.78,678.85,684.00,13004386
2023-05-11,690.79,693.18,677.38,684.00,6541995
2023-05-11,688.88,689.41,677.03,684.00,11142825
2023-05-11,689.18,693.83,677.75,684.00,11353285
2023-05-11,686.31,687.45,673.92,684.00,11271584
2023-05-11,684.73,691.99,675.50,684.00,8293472
2023-05-11,689.13,689.13,675.37,684.00,7914860
2023-05-11,685.63,688.76,678.14,684.00,10891018
2023-05-11,681.80,685.82,676.29,684.00,8364175
2023-05-11,689.30,691.71,674.87,684.00,14573846
2023-05-11,684.29,687.80,679.87,684.00,13556753
2023-05-11,680.59,694.10,675.12,684.00,16355366
2023-05-11,680.84,693.14,678.15,684.00,9126395
2023-05-11,686.99,693.23,678.79,684.00,15006873
2023-05-11,684.78,689.91,673.90,684.00,11370437
2023-05-11,681.53,685.48,677.17,684.00,8780550
2023-05-11,685.69,691.57,675.04,684.00,8796028
2023-05-11,687.59,687.59,677.11,684.00,13993111
2023-05-11,689.14,689.99,677.39,684.00,15931123
2023-05-11,688.03,689.55,674.05,684.00,16320978
2023-05-11,684.58,686.25,673.96,684.00,10466963
2023-05-11,690.40,690.40,676.59,684.00,9999332
2023-05-11,681.50,687.51,676.46,684.00,8075434
2023-05-11,678.89,688.84,675.27,684.00,14617764
2023-05-11,688.48,688.48,676.23,684.00,13214641
2023-05-11,678.08,688.16,674.64,684.00,14010825
2023-05-11,687.34,688.48,679.36,684.00,12051332
2023-05-11,689.01,692.97,678.58,684.00,11848161
2023-05-11,678.54,687.67,677.15,684.00,10455891
2023-05-11,678.50,693.08,676.92,684.00,8037707
2023-05-11,688.43,689.29,679.44,684.00,14496533
2023-05-11,679.50,688.72,678.45,684.00,10629497
2023-05-11,681.21,689.84,680.44,684.00,17853162
2023-05-11,688.71,688.71,676.83,684.00,9149882
2023-05-11,684.10,685.94,676.00,684.00,16819044
2023-05-11,684.31,690.22,675.55,684.00,12677857
2023-05-11,683.93,693.51,674.19,684.00,14048150
2023-05-11,686.66,689.10,676.47,684.00,8357599
2023-05-11,689.46,697.71,684.46,692.11,8969688
2023-05-11,680.73,686.41,676.40,684.00,15238700
2023-05-11,689.84,689.84,674.74,684.00,11991361
2023-05-11,685.15,685.15,677.29,684.00,10222078
2023-05-11,687.37,692.62,680.44,684.00,12773280
2023-05-11,681.90,685.33,679.23,684.00,16115142
2023-05-11,678.29,687.90,678.29,684.00,6886655
2023-05-11,682.78,687.49,675.23,684.00,15158321
2023-05-11,686.71,689.09,679.22,684.00,7150235
2023-05-11,687.07,689.12,677.59,684.00,11681697
2023-05-11,683.17,689.54,679.72,684.00,13402662
2023-05-11,677.99,691.15,677.99,684.00,11547856
2023-05-11,678.95,694.15,677.21,684.00,12258752
2023-05-11,682.80,690.66,680.33,684.00,8266060
2023-05-11,677.33,691.24,677.33,684.00,9334802
2023-05-11,684.73,684.73,674.30,684.00,10071944
2023-05-11,690.84,690.84,677.21,684.00,15119419
2023-05-11,687.20,687.20,673.99,684.00,8028074
2023-05-11,683.05,688.49,673.79,684.00,10620600
2023-05-11,688.57,692.15,677.14,684.00,16417835
2023-05-11,678.56,687.11,678.56,684.00,7190595
2023-05-11,689.02,689.02,679.25,684.00,11787938
2023-05-11,677.64,688.47,675.95,684.00,13352113
2023-05-11,687.54,692.39,675.92,684.00,7710561
2023-05-11,678.21,687.71,678.21,684.00,13653164
2023-05-11,686.35,688.09,674.82,684.00,13782670
2023-05-11,690.01,690.01,679.22,684.00,8507915
2023-05-11,687.41,691.42,677.12,684.00,13908203
2023-05-11,686.43,694.14,677.65,684.00,10513451
2023-05-11,687.28,691.41,676.84,684.00,8603468
