date,open,high,low,close,volume
2020-05-09,461847.77,518976.14,423281.0,482894.96,7042171435086852.0
2020-09-17,482894.96,492140.09,470996.11,478927.46,5.857833009113098e+16
2021-01-28,478927.46,514297.19,417624.79,461208.81,3601450128479956.0
2020-09-21,461208.81,535067.56,398436.68,485219.68,8428226338271644.0
2021-02-03,485219.68,745560.83,331331.26,569561.66,1366024526731303.2
2021-02-06,569561.66,692418.38,379611.37,518268.48,5276490668633884.0
2020-09-27,518268.48,560168.78,457019.13,495511.72,283357713381722.0
2021-02-12,495511.72,566466.16,443941.27,522119.05,8717199399288882.0
2021-02-15,522119.05,633755.9,458982.89,550351.24,8439218038049029.0
2021-02-18,550351.24,573122.23,528256.21,557845.53,1.0506184699237088e+16
2020-10-05,557845.53,771753.96,439674.32,631794.28,2090759760385309.8
2021-02-24,631794.28,657927.08,609514.94,641298.06,1.305364705218013e+16
2020-05-21,641298.06,665366.53,617713.67,650209.04,2.8164700230851456e+16
2021-03-02,650209.04,759621.22,578178.02,683493.84,1.094329504277769e+16
2020-10-13,683493.84,993168.55,450552.56,779293.7,2991874774285213.0
2021-03-08,779293.7,1241865.69,549429.55,900468.13,452941906353613.0
2020-05-25,900468.13,1226373.27,723807.18,1010018.7,93621817137315.23
2020-10-19,1010018.7,1012605.62,1005127.03,1008348.59,1.7707224053296592e+17
2020-10-21,1008348.59,1099918.32,851878.72,951358.64,4851173673473389.0
2021-03-20,951358.64,1119674.71,716457.34,857679.47,2246896395874091.5
2020-05-29,857679.47,979100.76,704792.73,815263.29,1399487617140570.8
2020-05-30,815263.29,1026482.44,659879.86,869182.38,5482527423072296.0
2020-10-29,869182.38,1041918.9,640762.2,800988.4,1.044966411269311e+16
2021-04-01,800988.4,908419.26,636257.88,756170.54,1.0553098223785818e+16
2021-04-04,756170.54,781713.46,741739.24,764986.3,6.2414700588253096e+16
2021-04-07,764986.3,820739.49,723809.49,780057.61,2.253963657973134e+16
2020-06-04,780057.61,845396.04,730443.4,800085.43,2.7857832523347812e+16
2020-06-05,800085.43,1219030.2,496160.94,902985.7,2956877967241608.5
2020-11-10,902985.7,994921.51,827874.82,932967.69,2.336539957532422e+16
2020-11-12,932967.69,1053909.49,787894.03,884472.16,1.3692922705255706e+16
2020-06-08,884472.16,1150090.13,729351.84,963142.53,3281898179210354.5
2020-11-16,963142.53,1337155.64,577061.98,1100829.23,3148745117693948.5
2020-06-10,1100829.23,1272593.1,824700.27,1004407.1,9537521710930800.0
2021-05-01,1004407.1,1028962.42,990123.41,1012826.5,3.536546753065648e+16
2021-05-04,1012826.5,1164980.89,942259.19,1058551.32,1.4217292781928344e+16
2020-06-13,1058551.32,1101998.04,1022497.23,1075622.5,1.5257966137856264e+16
2020-06-14,1075622.5,1165440.47,968588.93,1034650.36,2.3545306718142056e+16
2020-11-28,1034650.36,1434666.84,812150.5,1139443.2,4981794002581474.0
2020-11-30,1139443.2,1156310.79,1125792.27,1145309.78,8.625549103520352e+16
2021-05-19,1145309.78,1608704.88,708214.67,979577.16,6269332568571194.0
2020-12-04,979577.16,1056609.37,912103.07,1004739.26,1.0468253724138236e+16
2020-06-19,1004739.26,1073286.5,944779.57,1024736.79,2.497530056746606e+16
2020-06-20,1024736.79,1398222.53,780320.04,1134512.42,3243892465516446.5
2021-05-31,1134512.42,1486982.79,676767.92,1008827.76,2523525932396260.5
2020-12-12,1008827.76,1575528.9,533824.99,1187177.85,303641218084356.9
2021-06-06,1187177.85,1570341.16,536567.69,1002239.79,6054560602929964.0
2021-06-09,1002239.79,1285379.36,850030.17,1070099.84,690518473538418.1
2021-06-12,1070099.84,1409102.87,739159.76,1189678.17,1041079606026440.2
2020-12-20,1189678.17,1244368.53,1152876.6,1211121.39,5.757007330669352e+16
2020-06-27,1211121.39,1878648.35,706685.09,1418291.53,2856938410351958.0
2020-06-28,1418291.53,2018974.24,1007905.28,1565991.53,1.1722679775276086e+16
2020-12-26,1565991.53,2586142.36,1031975.4,1805254.52,5592195184728728.0
2021-06-27,1805254.52,1805668.64,1804865.23,1805413.63,1.663938849336398e+18
2020-07-01,1805413.63,1966912.27,1658951.15,1865179.06,4.765867232907375e+16
2021-01-01,1865179.06,2055530.02,1556676.54,1756378.94,1236085594562606.8
2021-01-03,1756378.94,2068044.66,1587830.14,1854466.26,1.6852742650420648e+16
2021-07-09,1854466.26,2017624.13,1679301.19,1789790.38,9747701342138994.0
2021-07-12,1789790.38,2444935.73,1179926.88,2002342.39,2286052304257722.0
2021-01-09,2002342.39,2264331.71,1674675.63,1895706.43,2.5197616028529104e+16
2021-01-11,1895706.43,2699466.76,1313154.67,2165082.73,4697438467708457.0
2021-07-21,2165082.73,2340493.22,1821172.5,2075070.07,3.611068729479527e+16
2021-01-15,2075070.07,2528320.54,1761710.69,2215917.65,7484921736780987.0
2021-07-27,2215917.65,2275440.54,2130705.69,2186717.41,1.180959595041154e+17
2020-07-11,2186717.41,3327810.13,1354685.49,2540940.33,9300172661490842.0
2021-08-02,2540940.33,2717166.08,2415042.51,2584869.53,1.0989422192094112e+17
2021-01-23,2584869.53,3031676.04,2371280.08,2701680.39,1.1338742238025968e+16
2021-01-25,2701680.39,2888353.63,2441286.25,2627505.01,6.520078703251435e+16
2020-07-15,2627505.01,3250492.77,1927478.83,2375233.29,1.2216794859429662e+16
2021-08-14,2375233.29,2868668.79,1766683.27,2134214.65,2.1313604542570012e+16
2021-01-31,2134214.65,2335033.87,1965971.7,2207075.12,6.075049383816538e+16
2021-08-20,2207075.12,2303413.97,2084259.25,2164309.03,1.969368840285305e+16
2021-02-04,2164309.03,3184389.29,1495224.78,2411536.67,8974231833277356.0
2020-07-20,2411536.67,2795495.08,2008217.81,2548266.5,3.66437155208845e+16
2021-08-29,2548266.5,2945386.01,2309168.24,2650621.58,6306175321327912.0
2021-02-10,2650621.58,2743482.51,2566418.28,2687154.53,8.851018714047576e+16
2021-09-04,2687154.53,3282635.95,2231825.52,2872411.5,1.4723987331267882e+16
2021-09-07,2872411.5,3060393.17,2772491.61,2937398.49,1.1240943390360515e+17
2021-09-10,2937398.49,3259241.93,2714862.05,3028114.69,4.4667533411833176e+16
2021-09-13,3028114.69,4473076.89,2086272.35,3473969.08,3051579853449803.0
2020-07-27,3473969.08,3973889.16,2956041.41,3656924.92,9519063917867618.0
2021-02-22,3656924.92,5460019.89,2087036.39,4193809.44,1.7424118512812026e+16
2021-09-22,4193809.44,4240454.18,4110078.28,4166874.95,7.05437673043902e+16
2021-02-26,4166874.95,6221366.61,2570275.61,4715802.45,9076139907932244.0
2021-09-28,4715802.45,5472759.14,4194592.25,4903074.24,1.2868033417254242e+16
2021-10-01,4903074.24,7117000.2,3006114.53,5568080.45,2.343904241590529e+16
2020-08-02,5568080.45,6473684.02,4665604.85,5893643.01,4.3822287663070264e+16
2021-10-07,5893643.01,7968059.66,4209652.59,6578403.68,4.927414099881759e+16
2020-08-04,6578403.68,8581386.36,4939474.52,7276751.38,4828818192159769.0
2021-10-13,7276751.38,8395897.08,6574461.58,7661794.09,1.1977979493350971e+17
2021-03-12,7661794.09,10913080.37,5964805.39,8547528.13,6.522823381743451e+16
2020-08-07,8547528.13,8684423.48,8329529.42,8488274.36,1.465144760002479e+17
2020-08-08,8488274.36,13282691.74,5671249.4,9670269.63,1561916008443505.5
2021-03-18,9670269.63,13664297.26,5957614.46,11091339.72,3.493114051847338e+16
2021-10-28,11091339.72,17510949.24,6566752.88,12984077.09,2.973410460070041e+16
2020-08-11,12984077.09,20809450.08,10152241.33,14793501.83,7.317616199440667e+16
2021-11-03,14793501.83,17679656.57,13669714.92,15499736.12,1.500413192199899e+17
2021-03-26,15499736.12,21046115.22,12761891.3,17147112.26,1.043110416156709e+17
2021-03-28,17147112.26,26180204.97,13297817.17,19555144.07,3.4464984185933276e+16
2021-11-12,19555144.07,29091822.06,12921515.43,22138102.26,5.730897256728342e+16
2021-11-15,22138102.26,26516091.64,20100517.63,23373925.02,2.794903633481933e+17
2021-11-18,23373925.02,32954066.69,16590158.64,25930514.17,1.546392824041241e+17
2020-08-18,25930514.17,26391403.92,25527239.99,26077633.92,1.8498244316186524e+18
2021-11-24,26077633.92,39581829.18,16222843.64,30682361.93,9.872013062845698e+16
2021-04-09,30682361.93,55202334.01,19806480.36,37326811.17,1.3390587519602026e+16
2021-04-11,37326811.17,48210315.92,27243605.02,41192783.62,2.932388469955314e+17
2021-12-03,41192783.62,86776257.97,12587938.59,52611792.73,6.192099577650141e+16
2021-12-06,52611792.73,98973988.1,30542784.92,62951444.7,2.4540336635816186e+17
2020-08-24,62951444.7,112424000.73,29348806.29,77148476.22,6.158030585581402e+16
2021-12-12,77148476.22,112416479.88,49327565.46,87188819.63,2.1139909886402394e+17
2021-12-15,87188819.63,110554968.16,69295202.82,93789603.61,9.751187057115983e+17
2021-12-18,93789603.61,176803486.11,42150866.5,114746468.68,1.510708017768393e+16
2021-12-21,114746468.68,175684107.75,64153801.46,134555283.58,2.0997263528283907e+17
2021-04-27,134555283.58,181411096.68,108959780.42,148998815.4,1.903067380910164e+17
2021-12-27,148998815.4,216813048.74,121021357.27,167095657.48,9.184214902444228e+17
2020-08-31,167095657.48,263664342.96,105414421.7,195383720.58,1.636830803795684e+17
2021-05-03,195383720.58,289331503.88,153612648.22,221050526.32,9.233700639675706e+16
2020-09-02,221050526.32,257413572.22,205770023.83,230754627.7,4.570351487875654e+17
2021-05-07,230754627.7,316121973.92,182783767.49,255873545.63,1.6055417644497615e+18
2020-09-04,255873545.63,325070281.93,219715060.13,277572959.56,2.0560215443770168e+18
2022-01-14,277572959.56,315990053.11,247232511.18,292069839.25,3.2065345741614996e+18
2020-09-06,292069839.25,426559216.54,164530470.42,335777849.88,1.5021743634930926e+18
2021-05-15,335777849.88,497500633.24,238036580.54,381324012.81,3.413478510143934e+17
2022-01-23,381324012.81,648171496.77,231283362.47,447997085.32,1.8211053112237468e+18
2021-05-19,447997085.32,791300713.67,271196800.32,563695574.52,1.5993018488961533e+18
2021-05-21,563695574.52,1010519036.75,289804926.26,679746040.1,1.9506021365134095e+18
2021-05-23,679746040.1,1089528757.05,514434198.46,773790256.03,4.658358536837597e+18
2021-05-25,773790256.03,1497290938.2,293744161.68,940492918.82,3.492908876006392e+17
2020-09-13,940492918.82,1489164047.61,625876355.25,1090764720.11,1.8669305257977964e+18
2021-05-29,1090764720.11,1946329436.51,392884999.36,1352272490.55,3.8952056284050003e+17
2022-02-13,1352272490.55,2658656781.78,761512109.8,1644141078.85,4.5743203785803955e+18
2022-02-16,1644141078.85,3129540473.85,1002839107.32,1989967674.78,1.2114201689011418e+18
2020-09-17,1989967674.78,3456900784.26,1414500285.74,2346729434.34,1.0564524743254385e+19
2022-02-22,2346729434.34,4025777750.12,1145095785.0,2803334641.54,9.193878974068829e+18
2021-06-08,2803334641.54,3944265490.53,1892648449.26,3108954759.49,8.484973919059853e+18
2022-02-28,3108954759.49,3519934022.83,2818852882.21,3243283309.53,3.4123315136368927e+19
2022-03-03,3243283309.53,4510070965.42,2222126530.77,3694921687.44,7.390165601340193e+18
2021-06-14,3694921687.44,5842974105.34,2159083822.88,4442977348.43,5.369433585409648e+18
2022-03-09,4442977348.43,8668924404.3,2053928239.89,5499797345.1,8.743221391780207e+18
2022-03-12,5499797345.1,7029747130.06,4533258299.36,5870348593.24,4.1314525515961103e+18
2022-03-15,5870348593.24,8414118644.69,4611520858.79,6599557797.23,3.367369395669114e+18
2020-09-26,6599557797.23,9515538168.76,4598087233.3,7325763458.8,5.8929110473716244e+19
2020-09-27,7325763458.8,9925543272.1,5509384564.25,8167990754.36,2.8357202965904695e+19
2022-03-24,8167990754.36,12835389004.62,5641700222.72,9402829237.54,4.963878918964728e+19
2021-06-28,9402829237.54,13003291073.5,6754242665.39,10389693648.24,5.830807603004323e+19
2020-09-30,10389693648.24,16740150366.21,5969703254.52,12281047846.47,2.2412583888146407e+19
2021-07-02,12281047846.47,19485738328.86,7521945637.02,13974727050.14,3.027993257081278e+19
2022-04-05,13974727050.14,17169246765.85,11459515404.69,14849546857.01,7.0795327379997975e+19
2022-04-08,14849546857.01,21982953826.11,9249455087.01,16775960828.15,3.6226917361168634e+19
2021-07-08,16775960828.15,22366126623.46,13755447588.34,18291738797.1,2.534674635454162e+19
2022-04-14,18291738797.1,32762611254.88,10060140605.35,21886966832.35,6.045133146838454e+19
2021-07-12,21886966832.35,26379618312.78,19868403714.9,23208581825.24,1.1445829183009081e+20
2020-10-07,23208581825.24,29322922849.64,16986052588.25,25282782483.83,4.243137629501885e+19
2021-07-16,25282782483.83,51563293053.48,15456741933.03,31231789111.02,8.307646651785458e+19
2022-04-26,31231789111.02,48210168501.73,17732396858.1,36326934946.67,2.6751820607770874e+19
2021-07-20,36326934946.67,51423010689.91,27334006088.84,41404045824.72,1.8088328024716263e+20
2022-05-02,41404045824.72,65406434204.54,26942282977.41,48237597502.38,1.7048728569443454e+20
2020-10-12,48237597502.38,72596577802.09,34555790835.65,53900847452.79,3.101531489268698e+20
2021-07-26,53900847452.79,91009781859.42,31372281274.3,62317847347.62,3.12356865653227e+20
2020-10-14,62317847347.62,105029758196.33,26246516462.31,74668102246.36,3.096041442881444e+20
2021-07-30,74668102246.36,120115173625.65,48041616006.78,87180600295.18,7.594367209771285e+19
2020-10-16,87180600295.18,103029798494.23,80114514330.36,91318627386.19,4.729649703525209e+20
2022-05-20,91318627386.19,126041118568.51,69923768706.77,99652874771.99,5.2105298232207304e+20
2020-10-18,99652874771.99,150032230785.22,58394782210.28,115253312910.05,1.782785954119945e+20
2022-05-26,115253312910.05,213525188986.68,75006381223.66,137209494010.21,2.762497109573721e+20
2021-08-09,137209494010.21,264115207671.89,77249304434.2,165461347239.19,2.6821055157024837e+20
2021-08-11,165461347239.19,263178132907.76,121377558361.28,194044841284.7,8.922136898344678e+20
2022-06-04,194044841284.7,495510292938.73,8139057907.22,263230131292.37,7.958072381372776e+19
2021-08-15,263230131292.37,520468564613.49,107645418279.55,322202564207.93,5.5742218997286974e+20
2022-06-10,322202564207.93,434696004971.56,254821489885.52,363825658662.07,6.56872629830443e+20
2020-10-25,363825658662.07,446665217571.36,323724767662.7,387884553063.61,1.624267615894597e+21
2021-08-21,387884553063.61,531209185753.92,295991667938.42,437351582535.5,1.9543589045381135e+21
2022-06-19,437351582535.5,627621836744.16,327719909937.48,483124736302.05,1.0978099205287633e+20
2022-06-22,483124736302.05,747424375368.37,299524471774.18,554347907198.75,9.777701539241785e+20
2020-10-29,554347907198.75,731320293028.32,421614613385.38,607514446690.04,5.4769839799579437e+20
2021-08-29,607514446690.04,773320058528.21,469993209593.19,667591283809.51,3.1469647169062903e+21
2022-07-01,667591283809.51,809641153131.38,563414182106.12,710051784723.16,1.0299273475361553e+22
2021-09-02,710051784723.16,1003848116733.85,556667038644.01,785401396976.01,5.144400612452344e+20
2020-11-02,785401396976.01,1156353553019.86,542392510277.2,878766507413.02,2.241022130503294e+21
2020-11-03,878766507413.02,946422554339.1,834650279243.27,900738700475.4,2.2717116496626334e+22
2022-07-13,900738700475.4,941380982211.87,868998502052.66,912419715855.03,5.033528180538572e+21
2021-09-10,912419715855.03,1285810660604.12,670692823034.14,1046534620877.87,4.923726857723139e+21
2020-11-06,1046534620877.87,1382950276560.27,769059469226.02,1148431070606.47,5.144942424193891e+21
2020-11-07,1148431070606.47,2007441595389.65,774894258543.81,1357501529938.18,2.2924898229437192e+21
2020-11-08,1357501529938.18,2046442907547.29,882218844826.38,1589117525793.35,7.085829955218507e+21
2022-07-28,1589117525793.35,2000220493970.6,1226542143831.55,1712664446649.59,7.064996864069888e+21
2020-11-10,1712664446649.59,1975443121001.25,1562849378888.57,1778404128885.89,3.58349155452032e+22
2022-08-03,1778404128885.89,2536668295658.01,1300438862832.72,2001137190338.78,1.4130695812735551e+22
2020-11-12,2001137190338.78,2330397550223.22,1699348927540.1,2122270218724.41,1.036174637529259e+22
2022-08-09,2122270218724.41,2964289575438.66,1738796922412.34,2341401929018.14,9.238387235102465e+21
2021-09-28,2341401929018.14,4583201578875.35,460634653807.93,2968904606512.8,2.4620250201070177e+21
2020-11-15,2968904606512.8,4406171578961.56,1744508463176.47,3467382680221.28,6.536873125372924e+21
2022-08-18,3467382680221.28,3956875979281.46,3045917963683.4,3642165719367.74,5.389427422440924e+22
2020-11-17,3642165719367.74,3891415262025.1,3232162577928.46,3494623602583.46,5.832501005628999e+22
2021-10-06,3494623602583.46,4087033327356.44,3071167265235.14,3662755699748.37,6.895564238514125e+22
2021-10-08,3662755699748.37,6050777424992.72,2579909133507.24,4333112723346.94,2.92824872685506e+21
2021-10-10,4333112723346.94,4769616068764.54,4085029201830.72,4481650350027.5,9.332693763553413e+22
2021-10-12,4481650350027.5,7517068468180.34,2123090274283.58,5303358453742.23,3.094105218265799e+21
2021-10-14,5303358453742.23,7390572793439.67,3860855384139.36,5871056035266.96,4.947604646417407e+22
2020-11-23,5871056035266.96,7057522806186.21,4695597004437.12,6293998735267.19,3.7287489557383665e+22
2022-09-11,6293998735267.19,8428132144019.5,4718964616636.33,6862956022215.79,2.2725476781977154e+22
2021-10-20,6862956022215.79,10371447021514.49,4771580083437.76,7762474210434.79,1.5575396090660056e+22
2021-10-22,7762474210434.79,14381175276129.97,4105016542554.87,9251333634215.27,3.2205380518338527e+22
2022-09-20,9251333634215.27,10048971792123.74,8429810779473.17,9527225490435.91,2.4635967397073635e+23
2020-11-28,9527225490435.91,13872284352980.19,7065546639152.82,10726075551380.4,6.099595175281643e+22
2022-09-26,10726075551380.4,13982555373988.37,7523226250952.51,11859278095314.58,7.623596063281271e+21
2021-10-30,11859278095314.58,22881244605069.21,4246446691693.83,14727988603148.49,4.0451956388844555e+22
2020-12-01,14727988603148.49,20172672578304.49,11022724901416.52,16603557246509.63,9.648096597258673e+21
2021-11-03,16603557246509.63,23314148965463.73,12227471732963.38,18242298521804.22,1.0823562894417994e+23
2020-12-03,18242298521804.22,22760549974730.9,16240993260148.17,19424020896299.08,1.4301000258252469e+23
2020-12-04,19424020896299.08,30239233063428.39,13690067486318.33,22713818058960.95,1.072758802858047e+23
2020-12-05,22713818058960.95,26129706673541.6,19522744963048.34,23809895970971.27,4.2173102825954243e+23
2020-12-06,23809895970971.27,34483067483458.5,18826498052176.71,26762573706586.11,5.9480588561672514e+22
2022-10-20,26762573706586.11,45468565978402.82,11514918844164.69,32957077742699.09,6.889942108698366e+22
2022-10-23,32957077742699.09,58726598522971.52,17735127577006.65,39279251311244.64,1.4501979894600151e+23
