date,open,high,low,close,volume
2023-05-11,114.33,114.33,112.62,113.41,8150498
2023-05-11,112.97,113.81,112.62,113.41,7364064
2023-05-11,112.95,114.69,112.18,113.41,9684498
2023-05-11,112.29,114.87,112.29,113.41,11512842
2023-05-11,113.39,114.60,112.67,113.41,10110798
2023-05-11,113.71,114.54,112.21,113.41,6808082
2023-05-11,113.17,113.68,112.64,113.41,7199657
2023-05-11,113.28,113.45,111.97,113.41,12014905
2023-05-11,114.18,114.96,111.90,113.41,14423886
2023-05-11,114.44,114.79,112.00,113.41,6896658
2023-05-11,113.81,113.81,111.73,113.41,13827737
2023-05-11,113.31,114.63,112.65,113.41,8739291
2023-05-11,114.45,114.90,112.43,113.41,7954205
2023-05-11,113.16,115.02,111.75,113.41,10690916
2023-05-11,113.04,114.76,112.41,113.41,10854844
2023-05-11,112.97,113.69,112.84,113.41,6796929
2023-05-11,113.52,113.60,112.51,113.41,7779810
2023-05-11,113.68,114.28,111.96,113.41,16340238
2023-05-11,113.57,113.57,112.42,113.41,9688792
2023-05-11,112.47,114.25,112.47,113.41,10005980
2023-05-11,112.83,114.91,112.75,113.41,12338812
2023-05-11,113.37,114.22,112.50,113.41,12511618
2023-05-11,113.84,114.02,112.04,113.41,10124820
2023-05-11,113.71,113.91,112.51,113.41,8430954
2023-05-11,113.67,114.08,112.40,113.41,6884876
2023-05-11,114.53,115.07,111.86,113.41,8375724
2023-05-11,114.21,115.07,112.16,113.41,12386502
2023-05-11,112.92,114.32,111.91,113.41,6960970
2023-05-11,112.85,115.09,112.14,113.41,11967316
2023-05-11,114.49,114.83,112.54,113.41,14854325
2023-05-11,114.42,114.42,112.84,113.41,10618400
2023-05-11,112.56,113.52,111.83,113.41,12133731
2023-05-11,113.52,114.44,111.82,113.41,7788974
2023-05-11,112.40,114.52,112.40,113.41,8967837
2023-05-11,112.64,114.10,112.08,113.41,12654917
2023-05-11,113.72,114.63,112.70,113.41,13466294
2023-05-11,112.39,114.37,111.89,113.41,9329320
2023-05-11,112.38,114.94,112.38,113.41,15429535
2023-05-11,112.62,113.74,112.45,113.41,8919582
2023-05-11,114.42,114.42,112.53,113.41,11010975
2023-05-11,112.85,114.23,112.25,113.41,11898015
2023-05-11,114.02,114.46,112.57,113.41,6825597
2023-05-11,114.40,114.40,111.89,113.41,11418483
2023-05-11,112.30,114.32,112.16,113.41,8112427
2023-05-11,114.01,115.07,112.39,113.41,14356751
2023-05-11,114.20,114.36,112.15,113.41,14509795
2023-05-11,114.44,114.83,112.31,113.41,10533835
2023-05-11,114.46,114.46,112.40,113.41,7111836
2023-05-11,112.50,114.20,112.50,113.41,13482751
2023-05-11,113.02,114.88,112.14,113.41,7342482
2023-05-11,113.02,114.99,112.15,113.41,8377295
2023-05-11,113.20,113.57,111.96,113.41,9484207
2023-05-11,114.21,114.90,112.09,113.41,15025105
2023-05-11,113.18,114.32,112.77,113.41,6152321
2023-05-11,113.60,113.97,112.84,113.41,15780837
2023-05-11,113.46,114.09,112.53,113.41,10024297
2023-05-11,114.52,114.52,111.72,113.41,7678184
2023-05-11,114.26,114.75,112.26,113.41,15342677
2023-05-11,112.41,114.22,111.72,113.41,7014192
2023-05-11,113.90,113.90,112.36,113.41,13619104
2023-05-11,113.98,114.54,112.23,113.41,6738009
2023-05-11,112.46,114.92,112.35,113.41,11855261
2023-05-11,113.67,114.75,112.06,113.41,13957209
2023-05-11,113.60,114.71,112.57,113.41,13959501
2023-05-11,113.95,114.57,112.53,113.41,11205428
2023-05-11,113.27,114.39,111.72,113.41,8022764
2023-05-11,114.29,114.29,111.78,113.41,13109585
2023-05-11,112.85,114.10,112.69,113.41,14091795
2023-05-11,113.63,114.85,112.51,113.41,15188548
2023-05-11,114.26,114.26,112.68,113.41,10684322
2023-05-11,113.71,113.89,111.83,113.41,13302300
2023-05-11,114.01,114.03,112.10,113.41,12016959
2023-05-11,113.57,114.87,112.48,113.41,13956192
2023-05-11,113.50,113.50,111.91,113.41,6346353
2023-05-11,113.80,113.88,111.74,113.41,14501266
2023-05-11,114.12,114.12,112.80,113.41,14588316
2023-05-11,114.12,114.12,112.59,113.41,13208631
2023-05-11,112.78,114.51,112.75,113.41,6631804
2023-05-11,113.76,114.70,112.14,113.41,14277480
2023-05-11,114.45,114.45,112.81,113.41,7924268
2023-05-11,112.67,114.77,111.90,113.41,12381366
2023-05-11,112.97,114.57,112.12,113.41,13309207
2023-05-11,114.47,114.47,112.59,113.41,11299896
2023-05-11,113.81,113.81,111.81,113.41,10822002
2023-05-11,113.03,114.32,112.52,113.41,14370069
2023-05-11,113.68,114.28,112.69,113.41,13554091
2023-05-11,113.41,114.42,112.82,113.41,13861066
2023-05-11,112.31,114.79,112.05,113.41,9632829
2023-05-11,114.23,114.23,112.48,113.41,7785687
2023-05-11,113.59,114.26,112.36,113.41,15347870
2023-05-11,113.92,113.97,112.60,113.41,11071669
2023-05-11,112.41,113.42,112.41,113.41,5964469
2023-05-11,113.31,113.79,112.73,113.41,10744173
2023-05-11,112.53,113.73,112.42,113.41,14093271
2023-05-11,114.07,114.07,112.83,113.41,7979791
2023-05-11,114.13,114.13,111.76,113.41,10502444
2023-05-11,113.03,114.59,111.92,113.41,14944022
2023-05-11,114.39,114.39,111.78,113.41,11302454
2023-05-11,114.25,114.25,112.31,113.41,14445778
2023-05-11,113.66,114.02,111.80,113.41,12923136
2023-05-11,113.99,113.99,111.89,113.41,12847726
2023-05-11,112.44,113.74,112.44,113.41,13818059
2023-05-11,113.23,114.07,112.80,113.41,13770845
2023-05-11,113.55,113.82,112.17,113.41,5926393
2023-05-11,114.43,114.43,112.70,113.41,11222935
2023-05-11,112.28,114.71,111.89,113.41,6644672
2023-05-11,114.09,114.09,112.15,113.41,15987107
2023-05-11,113.74,114.11,111.79,113.41,11934233
2023-05-11,114.50,114.72,111.85,113.41,14291064
2023-05-11,114.49,114.49,112.02,113.41,11336965
2023-05-11,113.56,115.05,112.79,113.41,6925583
2023-05-11,113.33,114.28,111.84,113.41,7201036
2023-05-11,113.61,114.32,112.80,113.41,13147792
2023-05-11,112.58,114.09,112.03,113.41,7571100
2023-05-11,114.32,114.42,112.47,113.41,7435994
2023-05-11,112.35,114.05,112.35,113.41,11412694
2023-05-11,112.81,114.51,112.42,113.41,14817936
2023-05-11,114.12,114.53,111.83,113.41,6031484
2023-05-11,113.72,113.84,112.81,113.41,12752778
2023-05-11,114.21,114.21,112.27,113.41,11039794
2023-05-11,113.97,113.97,112.82,113.41,8710523
2023-05-11,112.82,114.11,111.71,113.41,9117838
2023-05-11,112.65,113.68,112.65,113.41,9003538
2023-05-11,114.11,114.11,112.81,113.41,11313202
2023-05-11,112.74,113.71,112.12,113.41,7118558
2023-05-11,112.52,114.02,112.51,113.41,12492686
2023-05-11,112.72,114.54,112.28,113.41,14918276
2023-05-11,113.79,114.89,111.90,113.41,11367668
2023-05-11,112.32,114.35,112.32,113.41,15187268
2023-05-11,113.49,114.50,111.93,113.41,5921731
2023-05-11,112.87,115.05,111.85,113.41,9476146
2023-05-11,113.40,113.54,112.46,113.41,9470803
2023-05-11,114.07,114.37,112.57,113.41,12095662
2023-05-11,113.17,113.76,112.39,113.41,10937150
2023-05-11,114.51,114.51,112.46,113.41,9686596
2023-05-11,114.12,114.67,112.10,113.41,9295155
2023-05-11,113.75,113.75,111.75,113.41,15405141
2023-05-11,114.11,114.60,112.72,113.41,13730829
2023-05-11,114.32,114.78,111.88,113.41,8875277
2023-05-11,112.37,114.22,112.37,113.41,10872432
2023-05-11,113.80,113.80,112.67,113.41,6899688
2023-05-11,113.39,115.07,112.17,113.41,7105881
2023-05-11,113.09,114.55,111.80,113.41,8238934
2023-05-11,114.41,114.71,112.43,113.41,10252709
2023-05-11,113.64,114.26,112.61,113.41,9337845
2023-05-11,113.96,114.30,112.32,113.41,15972182
2023-05-11,112.94,113.43,112.76,113.41,9531825
2023-05-11,112.86,114.20,112.73,113.41,10124272
2023-05-11,114.30,114.30,111.81,113.41,11298008
2023-05-11,114.17,114.17,112.77,113.41,15201559
2023-05-11,112.64,114.94,112.27,113.41,9390738
2023-05-11,113.15,114.83,112.64,113.41,6242796
2023-05-11,113.45,114.47,111.79,113.41,14343554
2023-05-11,112.76,113.43,112.67,113.41,14240842
2023-05-11,112.97,114.90,112.19,113.41,8927399
2023-05-11,114.00,114.42,112.11,113.41,13037206
2023-05-11,112.31,114.75,112.05,113.41,11604721
2023-05-11,113.21,114.83,111.86,113.41,8929818
2023-05-11,113.35,113.54,112.28,113.41,13829060
2023-05-11,112.56,114.98,111.92,113.41,11841105
2023-05-11,112.59,114.49,112.16,113.41,11520378
2023-05-11,113.07,115.09,112.28,113.41,13238232
2023-05-11,113.29,114.11,112.61,113.41,12462206
2023-05-11,114.04,114.78,111.85,113.41,12601825
2023-05-11,113.69,114.01,112.66,113.41,9018616
2023-05-11,114.33,114.33,112.14,113.41,10217469
2023-05-11,114.17,114.62,111.83,113.41,8459736
2023-05-11,113.92,114.64,112.42,113.41,14101947
2023-05-11,113.54,114.31,112.57,113.41,12327911
2023-05-11,112.29,114.28,111.94,113.41,8810986
2023-05-11,113.78,114.21,112.47,113.41,13726344
2023-05-11,112.68,114.56,112.51,113.41,13949238
2023-05-11,114.15,114.15,112.77,113.41,14975176
2023-05-11,114.24,115.04,112.57,113.41,7193857
2023-05-11,114.35,114.35,112.45,113.41,7494595
2023-05-11,113.91,113.91,111.77,113.41,11899552
2023-05-11,113.52,114.22,112.48,113.41,6651467
2023-05-11,113.60,114.46,111.80,113.41,12352018
2023-05-11,113.83,115.01,112.09,113.41,11831058
2023-05-11,114.40,114.72,111.97,113.41,6654186
2023-05-11,114.08,114.36,111.78,113.41,14718617
2023-05-11,113.85,114.20,112.77,113.41,7942745
2023-05-11,113.14,114.73,112.06,113.41,9708903
2023-05-11,114.15,114.20,111.73,113.41,6984248
2023-05-11,113.30,114.15,112.11,113.41,7829626
2023-05-11,113.80,115.03,112.21,113.41,12705229
2023-05-11,113.50,114.79,111.74,113.41,15353395
2023-05-11,112.49,113.56,112.49,113.41,12286618
2023-05-11,114.45,114.58,111.94,113.41,13106018
2023-05-11,113.35,113.41,112.33,113.41,12570385
2023-05-11,113.68,114.02,112.13,113.41,12830163
2023-05-11,114.24,114.62,112.50,113.41,12297747
2023-05-11,112.29,114.63,112.29,113.41,13279541
2023-05-11,112.89,115.04,112.14,113.41,11507970
2023-05-11,112.64,114.19,112.37,113.41,12500608
2023-05-11,113.55,114.35,112.66,113.41,9740120
2023-05-11,114.33,114.33,112.76,113.41,9137414
2023-05-11,114.27,115.10,112.38,113.41,12356524
2023-05-11,113.84,114.08,112.24,113.41,12681571
2023-05-11,113.40,114.01,112.34,113.41,14584432
2023-05-11,114.42,114.42,111.98,113.41,15403703
2023-05-11,114.18,114.56,112.66,113.41,10883715
2023-05-11,113.77,114.62,111.94,113.41,10164506
2023-05-11,112.44,114.66,112.41,113.41,9851667
2023-05-11,112.37,113.54,112.37,113.41,14051513
2023-05-11,114.43,114.43,111.84,113.41,14489774
2023-05-11,113.16,113.49,112.77,113.41,15040981
2023-05-11,114.13,114.13,112.11,113.41,14426327
2023-05-11,113.24,113.78,112.19,113.41,11344886
2023-05-11,113.60,115.02,112.72,113.41,5176377
2023-05-11,113.14,114.45,111.97,113.41,7877680
