date,open,high,low,close,volume
2023-05-11,495.29,497.46,491.70,496.05,14756234
2023-05-11,503.01,503.01,492.30,499.30,6364625
2023-05-11,483.61,490.08,480.76,485.18,9349613
2023-05-11,483.51,494.64,481.20,488.08,12661076
2023-05-11,490.96,494.29,487.46,494.05,9140886
2023-05-11,492.32,499.78,492.32,496.10,13535807
2023-05-11,498.00,498.00,490.66,493.96,10553590
2023-05-11,488.96,488.96,482.99,487.65,11396942
2023-05-11,491.09,495.85,484.53,489.88,11112332
2023-05-11,492.06,492.06,484.45,487.92,10852564
2023-05-11,474.01,474.77,468.71,473.34,6869856
2023-05-11,474.28,483.56,472.35,476.55,12273194
2023-05-11,483.08,487.06,476.38,482.93,8547325
2023-05-11,494.50,498.11,486.59,493.76,10330762
2023-05-11,497.19,497.19,485.94,492.91,14377745
2023-05-11,481.80,481.80,473.62,477.98,11819701
2023-05-11,477.45,477.45,469.86,475.21,9605578
2023-05-11,470.90,471.44,465.63,471.22,8675390
2023-05-11,463.30,470.45,462.35,465.07,7144965
2023-05-11,467.45,468.91,463.94,468.11,9333801
2023-05-11,469.24,473.20,463.30,466.62,12267388
2023-05-11,469.64,473.60,463.07,469.27,9882623
2023-05-11,460.19,464.66,457.45,462.04,13253775
2023-05-11,474.76,479.46,470.44,474.68,9546062
2023-05-11,475.48,484.09,471.91,478.00,8420292
2023-05-11,482.83,485.61,473.94,480.03,13913998
2023-05-11,486.43,488.28,477.45,484.19,8744459
2023-05-11,491.52,494.34,486.36,493.12,15219319
2023-05-11,507.68,507.68,497.12,502.95,11079513
2023-05-11,519.14,523.17,516.72,522.17,15096766
2023-05-11,517.30,523.63,513.36,521.10,9935464
2023-05-11,518.29,522.11,507.58,515.25,7077090
2023-05-11,511.49,512.76,503.01,508.66,15170973
2023-05-11,503.95,506.36,494.63,500.35,6272100
2023-05-11,502.11,509.18,499.04,506.58,11599286
2023-05-11,512.28,516.74,507.45,511.56,5634515
2023-05-11,520.47,521.05,515.20,517.96,11720197
2023-05-11,509.95,517.61,506.11,513.37,11331216
2023-05-11,500.40,503.20,497.56,500.78,12505972
2023-05-11,520.48,525.46,512.63,518.38,7533642
2023-05-11,523.04,533.53,521.55,527.31,11051262
2023-05-11,529.79,536.21,527.21,533.04,12778307
2023-05-11,543.66,546.98,540.18,543.94,10528669
2023-05-11,541.88,546.51,539.05,545.24,7221541
2023-05-11,539.07,540.95,532.43,535.78,14601765
2023-05-11,543.39,544.51,536.73,544.07,13556214
2023-05-11,538.38,547.10,536.07,540.11,6297613
2023-05-11,512.59,520.03,510.30,516.94,6556536
2023-05-11,518.14,524.16,515.83,518.51,5383111
2023-05-11,514.61,520.11,508.85,512.88,12051874
2023-05-11,517.63,521.73,512.09,517.51,6688421
2023-05-11,519.47,525.71,519.47,524.22,11150599
2023-05-11,523.46,523.46,515.64,519.68,14593476
2023-05-11,525.09,528.12,521.41,527.39,13260089
2023-05-11,535.82,539.23,531.57,534.32,14024147
2023-05-11,524.56,525.74,515.90,520.14,10729842
2023-05-11,521.18,524.02,515.71,521.58,5815159
2023-05-11,532.40,532.40,523.81,531.48,5981567
2023-05-11,527.15,535.99,523.88,528.74,8280604
2023-05-11,527.71,529.63,522.49,526.20,14024659
2023-05-11,523.93,525.55,515.67,519.73,6390507
2023-05-11,517.75,517.86,506.80,514.23,12831057
2023-05-11,512.11,518.67,509.42,516.69,13272773
2023-05-11,513.75,523.31,510.92,515.68,9615066
2023-05-11,514.12,514.12,507.39,511.51,10687610
2023-05-11,521.71,521.71,511.73,517.81,11480118
2023-05-11,526.95,533.77,524.33,529.77,11882575
2023-05-11,533.02,537.86,526.22,534.03,14651162
2023-05-11,536.91,539.41,530.29,533.99,6695429
2023-05-11,535.15,535.15,526.91,532.14,12935631
2023-05-11,534.35,538.10,528.58,534.42,14252346
2023-05-11,545.85,547.92,537.71,543.41,7375585
2023-05-11,533.02,533.02,526.53,531.67,15409758
2023-05-11,525.75,533.68,523.77,529.12,12721885
2023-05-11,532.00,536.89,530.29,533.86,10990409
2023-05-11,528.80,534.84,522.79,529.75,7219098
2023-05-11,539.09,540.21,529.50,535.61,11114900
2023-05-11,541.93,549.94,541.60,546.82,8656842
2023-05-11,547.02,547.02,539.65,543.12,7279539
2023-05-11,543.14,550.26,540.33,543.49,5949046
2023-05-11,544.38,551.33,540.77,544.51,8855666
2023-05-11,538.56,544.87,531.83,537.11,7288647
2023-05-11,519.91,530.86,519.91,525.08,9772273
2023-05-11,528.80,535.00,524.96,530.39,14671365
2023-05-11,529.39,533.15,520.72,525.88,8649799
2023-05-11,529.41,536.21,525.70,529.31,14098063
2023-05-11,539.33,539.33,528.31,535.39,7514312
2023-05-11,538.04,548.85,533.16,541.22,6120167
2023-05-11,551.76,552.07,542.38,547.08,10775081
2023-05-11,539.73,539.73,530.31,534.81,15081799
2023-05-11,543.08,543.08,532.99,537.89,7139411
2023-05-11,535.56,545.23,535.56,539.61,11772356
2023-05-11,547.46,547.46,536.55,543.96,12163678
2023-05-11,540.06,540.98,530.74,537.84,9025695
2023-05-11,535.18,540.84,528.66,533.42,14711506
2023-05-11,541.21,543.40,533.71,537.88,12291086
2023-05-11,543.07,543.07,530.84,537.95,7578320
2023-05-11,534.84,534.84,527.39,530.65,12142190
2023-05-11,522.21,529.45,519.95,526.86,6850505
2023-05-11,518.29,529.35,514.32,521.85,11133929
2023-05-11,518.47,524.21,511.13,517.79,10008868
2023-05-11,508.17,517.57,505.44,511.40,15122655
2023-05-11,503.52,505.80,492.86,499.36,14838209
2023-05-11,499.91,503.42,491.35,498.12,8786099
2023-05-11,516.21,516.32,505.27,511.14,10286273
2023-05-11,513.61,521.83,513.49,517.90,6259789
2023-05-11,513.68,514.14,509.83,512.68,5420252
