date,open,high,low,close,volume
2023-05-11,538.72,541.26,535.74,540.63,9657344
2023-05-11,537.00,540.71,529.75,534.51,13191758
2023-05-11,530.12,537.92,527.81,534.18,12799907
2023-05-11,542.58,542.58,529.35,537.34,14925177
2023-05-11,541.76,541.76,537.39,540.56,6238865
2023-05-11,545.02,551.65,542.50,545.99,12258216
2023-05-11,542.65,545.57,531.88,539.68,14997000
2023-05-11,529.34,535.64,524.53,530.88,12031406
2023-05-11,528.43,532.65,526.40,530.96,9985817
2023-05-11,531.20,535.96,526.75,529.82,5651322
2023-05-11,526.22,527.05,516.82,523.92,12088487
2023-05-11,516.99,523.32,513.49,516.55,7197707
2023-05-11,517.03,517.03,509.65,513.57,9582838
2023-05-11,519.88,523.55,509.47,516.30,12943286
2023-05-11,511.73,520.67,509.80,513.16,13935840
2023-05-11,519.44,522.19,514.50,517.29,8449345
2023-05-11,526.50,535.68,522.76,528.57,10370251
2023-05-11,541.37,542.91,532.88,539.16,6283595
2023-05-11,548.32,550.47,540.09,543.70,5836002
2023-05-11,533.23,535.91,528.30,533.02,9328181
2023-05-11,525.80,525.80,516.02,523.51,14108150
2023-05-11,525.13,531.42,523.75,526.95,6849421
2023-05-11,532.37,532.37,524.18,527.49,7110893
2023-05-11,524.87,532.13,522.34,527.42,11749893
2023-05-11,535.13,535.13,524.49,530.37,5843947
2023-05-11,532.53,540.20,530.64,535.32,11518733
2023-05-11,538.42,548.54,536.78,541.28,10099286
2023-05-11,536.88,536.88,528.74,535.27,10070364
2023-05-11,545.96,545.96,537.99,542.55,15170984
2023-05-11,553.82,558.24,546.86,554.29,7948464
2023-05-11,558.17,558.17,551.08,554.82,11022669
2023-05-11,561.70,565.01,555.04,558.16,6460207
2023-05-11,567.09,571.52,562.50,567.11,8731132
2023-05-11,557.39,562.10,550.86,558.20,13356030
2023-05-11,566.61,568.41,559.98,563.35,6601512
2023-05-11,564.42,565.27,554.15,560.05,7379750
2023-05-11,559.07,561.27,551.40,555.68,6129084
2023-05-11,554.18,558.98,550.20,558.26,8826029
2023-05-11,555.65,563.81,550.46,556.77,10692273
2023-05-11,556.59,563.36,553.10,556.44,13507380
2023-05-11,554.70,564.37,550.51,558.71,7793615
2023-05-11,555.96,559.87,552.94,557.65,6601081
2023-05-11,556.56,570.06,556.56,561.75,11673857
2023-05-11,550.99,553.84,546.93,553.34,11166169
2023-05-11,556.39,558.47,549.71,552.96,7584501
2023-05-11,556.70,556.70,544.86,551.21,10547248
2023-05-11,552.83,559.15,548.62,552.65,9259382
2023-05-11,552.01,555.84,545.94,551.20,11928889
2023-05-11,556.94,565.51,556.22,559.77,11795803
2023-05-11,552.80,561.10,546.94,554.35,10947519
2023-05-11,559.86,568.41,554.22,561.71,8275989
2023-05-11,569.66,579.01,565.08,570.51,9297923
2023-05-11,576.83,584.06,575.74,582.03,9537683
2023-05-11,576.72,579.72,575.26,579.03,13320103
2023-05-11,582.82,583.92,573.75,579.63,9156425
2023-05-11,581.18,587.91,573.64,579.92,5479703
2023-05-11,575.65,580.51,574.92,578.41,9697556
2023-05-11,562.00,568.30,562.00,567.43,10089852
2023-05-11,573.39,583.36,570.78,578.00,14327107
2023-05-11,580.01,580.56,574.54,577.56,6925286
2023-05-11,578.16,580.90,570.94,578.92,11049186
2023-05-11,565.41,574.07,564.95,569.88,7129008
2023-05-11,569.94,573.67,561.66,565.70,13539859
2023-05-11,562.91,562.91,555.17,558.20,6139463
2023-05-11,550.76,557.41,543.99,551.70,11863711
2023-05-11,553.31,563.93,553.31,557.90,13602201
2023-05-11,551.83,557.22,549.03,552.77,10156698
2023-05-11,556.66,564.77,550.48,558.40,9362457
2023-05-11,554.17,556.91,550.03,553.87,14992746
2023-05-11,564.31,564.31,557.22,562.93,11528741
2023-05-11,571.63,575.99,560.49,568.24,13529153
2023-05-11,570.76,570.76,559.90,565.80,5280170
2023-05-11,573.42,576.13,572.04,575.88,13389978
2023-05-11,570.77,582.09,567.36,574.37,14263614
2023-05-11,571.48,579.81,565.21,571.80,7283200
2023-05-11,581.77,583.62,570.16,578.82,8389193
2023-05-11,569.58,572.66,563.41,569.77,8148409
2023-05-11,564.18,564.53,555.20,562.31,6737138
2023-05-11,563.77,567.61,551.49,559.68,6828728
2023-05-11,551.37,557.32,547.53,552.09,7242655
2023-05-11,556.66,556.66,548.82,555.42,12450907
2023-05-11,561.90,566.96,555.79,559.41,5731109
2023-05-11,549.53,557.99,547.39,554.83,10611442
2023-05-11,555.54,559.68,550.48,554.60,13342035
2023-05-11,550.93,555.90,549.35,552.97,7932273
2023-05-11,550.60,556.04,550.60,555.98,14170416
2023-05-11,562.72,563.31,552.69,559.18,7457880
2023-05-11,556.21,556.21,544.85,552.75,9122745
2023-05-11,560.26,563.11,553.81,560.31,11651853
2023-05-11,562.32,565.60,553.70,559.36,14447399
2023-05-11,560.78,563.20,558.78,562.50,11861253
2023-05-11,574.55,576.86,570.23,576.68,7104656
2023-05-11,584.59,595.38,583.75,589.17,14304471
2023-05-11,598.83,601.90,594.80,598.85,11697581
2023-05-11,598.18,602.01,591.85,595.25,12158823
2023-05-11,593.55,593.55,585.70,591.36,13035156
2023-05-11,579.92,590.53,579.85,584.75,9840606
2023-05-11,585.95,591.87,575.76,584.48,13272178
2023-05-11,583.54,592.73,581.50,586.35,12509545
2023-05-11,582.80,590.82,579.36,584.22,7172819
2023-05-11,590.32,598.67,588.06,594.94,10577597
2023-05-11,593.07,593.07,580.14,587.74,5942129
2023-05-11,577.59,588.70,571.76,580.36,9730176
2023-05-11,588.19,588.73,575.07,583.39,6492519
2023-05-11,576.46,579.94,573.57,579.39,7188088
2023-05-11,582.02,588.62,575.80,580.44,11595609
2023-05-11,593.85,593.85,585.02,588.23,10466671
2023-05-11,569.35,577.72,569.35,574.13,8237473
2023-05-11,579.02,584.96,568.77,577.42,5871386
2023-05-11,579.27,579.27,571.06,577.55,14509552
2023-05-11,588.11,595.92,582.49,590.15,12888507
2023-05-11,594.22,594.22,583.14,590.08,10623725
2023-05-11,590.40,602.48,590.40,596.29,6520963
2023-05-11,607.50,610.42,596.36,602.48,9048248
2023-05-11,602.51,604.46,593.97,600.38,5655635
2023-05-11,584.97,594.69,582.24,587.55,7325132
2023-05-11,593.85,596.81,587.59,592.36,13184723
2023-05-11,591.61,599.88,588.52,595.94,11139945
2023-05-11,590.99,595.89,587.05,595.72,9995625
2023-05-11,600.16,606.81,597.07,601.67,9561520
2023-05-11,616.37,618.77,607.03,610.57,7654488
2023-05-11,600.26,613.14,596.89,604.29,10882495
2023-05-11,609.65,610.99,598.59,606.71,10093247
2023-05-11,608.37,608.37,594.68,602.71,5543698
2023-05-11,605.50,610.65,600.52,605.72,14853534
2023-05-11,618.29,618.44,612.93,616.43,15225528
2023-05-11,608.41,608.41,598.30,607.05,14483982
2023-05-11,608.74,615.77,604.40,608.76,7507152
2023-05-11,616.95,624.54,608.09,615.96,8432605
2023-05-11,611.47,621.97,606.63,613.12,13154613
2023-05-11,611.30,617.37,607.83,611.59,9738543
2023-05-11,620.12,630.44,616.48,622.02,14903310
2023-05-11,617.29,627.92,617.29,622.92,12852675
2023-05-11,628.42,632.41,625.32,631.11,11888638
2023-05-11,624.11,634.89,622.39,629.40,8911906
2023-05-11,621.96,627.85,616.97,621.35,8234547
2023-05-11,611.30,617.37,611.30,616.35,5239251
2023-05-11,614.58,619.30,614.58,618.30,12509275
2023-05-11,619.85,621.83,608.68,616.95,8972013
2023-05-11,624.45,630.38,619.19,623.21,10762132
2023-05-11,636.16,637.21,630.12,634.11,14510359
2023-05-11,643.15,643.15,628.04,637.02,9352576
2023-05-11,634.86,645.19,630.27,637.40,7636619
2023-05-11,629.57,639.35,629.57,635.54,11078398
2023-05-11,635.19,635.19,625.41,630.61,9172243
2023-05-11,627.07,627.07,615.75,621.62,8963679
2023-05-11,619.72,625.55,612.24,617.31,13607929
2023-05-11,613.29,625.21,613.29,619.12,9359116
2023-05-11,611.01,616.92,607.44,612.70,13032142
2023-05-11,606.02,606.84,602.23,605.34,8579976
2023-05-11,614.20,616.32,599.75,608.24,13511192
2023-05-11,622.14,630.75,618.17,622.44,13400496
2023-05-11,624.42,630.23,617.15,623.00,13258312
2023-05-11,614.19,622.16,611.48,620.33,10535758
2023-05-11,605.01,613.61,599.68,606.84,12527040
2023-05-11,592.33,598.77,590.80,595.92,9530343
2023-05-11,602.61,602.61,590.75,597.10,7696938
2023-05-11,601.18,606.14,597.74,605.48,15226464
2023-05-11,618.30,618.30,609.19,613.06,13903406
2023-05-11,608.40,615.23,604.88,609.44,14407238
2023-05-11,610.40,612.28,602.07,610.88,12864803
2023-05-11,608.72,610.29,597.19,604.26,6493141
2023-05-11,607.16,608.29,599.05,605.12,9052409
2023-05-11,610.87,610.87,600.74,609.34,9694469
2023-05-11,620.92,625.63,618.52,622.95,14041629
2023-05-11,619.71,619.71,610.83,615.26,6737647
2023-05-11,617.31,617.35,606.27,615.03,14013927
2023-05-11,603.75,615.10,603.75,609.41,5752217
2023-05-11,616.19,616.19,604.21,610.77,14090065
2023-05-11,610.69,610.69,602.15,609.08,9470074
2023-05-11,612.36,623.21,610.34,616.07,11689586
2023-05-11,618.91,630.57,618.91,624.06,14355693
2023-05-11,626.46,627.49,615.05,621.90,5672409
2023-05-11,627.41,628.75,617.12,623.38,7761243
2023-05-11,634.62,645.42,630.34,638.09,11176744
2023-05-11,630.63,645.31,630.63,636.51,6715257
2023-05-11,639.85,644.85,634.76,638.59,10177368
2023-05-11,639.82,646.04,628.77,636.68,12717793
2023-05-11,630.75,640.92,626.57,632.99,9199843
2023-05-11,626.17,633.74,626.17,631.30,12641796
2023-05-11,640.61,646.78,637.19,640.46,12413233
2023-05-11,638.64,638.95,624.75,632.72,14314059
2023-05-11,634.34,644.83,628.91,637.57,6199060
2023-05-11,638.08,638.08,627.97,636.03,12905346
2023-05-11,637.15,637.15,627.88,633.65,6275269
2023-05-11,624.15,628.84,612.10,619.82,9276193
2023-05-11,615.31,623.59,612.00,620.90,13965252
2023-05-11,615.65,616.88,605.52,613.72,7762486
2023-05-11,610.32,622.79,609.44,616.08,6999788
2023-05-11,616.17,619.36,611.86,617.83,10158755
2023-05-11,626.02,626.02,616.38,620.09,9508802
2023-05-11,607.10,614.88,606.13,612.15,5803892
2023-05-11,626.42,631.66,614.00,622.71,13070726
2023-05-11,614.62,621.35,614.62,620.00,6093805
2023-05-11,606.96,618.88,601.27,609.78,9978393
2023-05-11,611.16,620.75,610.05,616.12,9689274
2023-05-11,631.13,631.13,620.73,627.57,6329789
2023-05-11,641.15,645.52,637.51,640.87,9106073
2023-05-11,646.48,646.48,631.78,640.17,9410657
2023-05-11,649.07,655.43,642.96,647.53,6841511
2023-05-11,640.48,650.15,640.48,646.26,14325350
